Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,118464584,16,18,964,4704,299,0,60.25,89.04418379,1460,0,261.3333333,465.7359767,47.84552318,0.287005608,3589835.879,14200000.0,58800000,1,118000000,7897638.933,20700000.0,58800000,52,118000000,6951098.294,19600000.0,59100000,1,0,0,0,0,332,372,0.135061463,0.151944146,0,1460,161.9428571,350.457847,122820.7025,0,0,0,1,0,0,0,0,1,166.7058824,60.25,261.3333333,332,0,0,0,0,0,0,16,964,18,4704,8192,127,15,20,354823.0,94808.87722,421863,287783,58700000.0,46258.21852,58800000,58700000,BENIGN
80,108002424,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.148144823,0.037036206,36000000.0,62400000.0,108000000,37,108000000,108000000.0,0.0,108000000,108000000,108000000,108000000.0,0.0,108000000,108000000,1,0,0,0,64,64,0.018518103,0.018518103,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,37.0,0.0,37,37,108000000.0,0.0,108000000,108000000,DoS slowloris
80,3002879,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999041253,1501439.5,710726.4608,2003999,998880,3002879,1501439.5,710726.4608,2003999,998880,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999041253,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,100000552,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.159999117,0.039999779,33300000.0,57700000.0,100000000,22,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.01999989,0.01999989,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,22.0,0.0,22,22,100000000.0,0.0,100000000,100000000,DoS slowloris
80,102674096,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80664646,0.165572434,6417131.0,13200000.0,51300000,3,103000000,7897998.308,14400000.0,51300000,3,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,456,100,0.136353769,0.029218665,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205899.5,4532768.721,6411051,748,19300000.0,18800000.0,51300000,5733843,DoS slowloris
80,3003416,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998862628,1501708.0,710280.2764,2003952,999464,3003416,1501708.0,710280.2764,2003952,999464,0,0.0,0.0,0,0,0,0,0,0,120,0,0.998862628,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,3002823,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999059885,1501411.5,710689.6912,2003945,998878,3002823,1501411.5,710689.6912,2003945,998878,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999059885,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,3003604,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998800108,1501802.0,710158.6541,2003960,999644,3003604,1501802.0,710158.6541,2003960,999644,0,0.0,0.0,0,0,0,0,0,0,120,0,0.998800108,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,101998479,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.156865084,0.039216271,34000000.0,58900000.0,102000000,9,102000000,102000000.0,0.0,102000000,102000000,102000000,102000000.0,0.0,102000000,102000000,1,0,0,0,64,64,0.019608136,0.019608136,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,72.0,0.0,72,72,102000000.0,0.0,102000000,102000000,DoS slowloris
80,105721772,16,3,2541,6,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.09153717,0.179717003,5873431.778,12500000.0,51400000,114,106000000,7048110.533,13500000.0,51400000,234,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,536,100,0.151340634,0.028376369,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4709625.0,6659593.891,9418669,581,19300000.0,18800000.0,51400000,5894408,DoS slowloris
80,55,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,145454.5455,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,18181.81818,18181.81818,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,159,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,75471.69811,12578.61635,159.0,0.0,159,159,159,159.0,0.0,159,159,0,0.0,0.0,0,0,0,0,0,0,40,0,12578.61635,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64240,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,699597,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,17.15273222,2.858788703,699597.0,0.0,699597,699597,699597,699597.0,0.0,699597,699597,0,0.0,0.0,0,0,0,0,0,0,40,0,2.858788703,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31585,2,2,68,232,34,34,34.0,0.0,116,116,116.0,0.0,9498.179516,126.6423935,10528.33333,18229.54608,31578,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,63.32119677,63.32119677,34,116,66.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,83.5,34.0,116.0,64,0,0,0,0,0,0,2,68,2,232,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,166,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,72289.15663,12048.19277,166.0,0.0,166,166,166,166.0,0.0,166,166,0,0.0,0.0,0,0,0,0,0,0,40,0,12048.19277,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,63524,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,155222,13,10,832,5964,274,0,64.0,88.94755009,1972,0,596.4,775.7479831,43782.45352,148.1748721,7055.545455,12316.36305,42305,2,155222,12935.16667,14475.96134,42305,3,121954,13550.44444,24104.93607,70824,2,0,0,0,0,272,212,83.75101468,64.42385744,0,1972,283.1666667,559.3778117,312903.5362,0,0,0,1,0,0,0,0,0,295.4782609,64.0,596.4,272,0,0,0,0,0,0,13,832,10,5964,8192,64,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6522974,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,1.839651668,0.613217223,2174324.667,3745491.047,6499224,149,6522974,3261487.0,4578851.577,6499224,23750,0,0.0,0.0,0,0,0,0,0,0,72,32,0.459912917,0.153304306,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,63135024,7,2,169,92,46,0,24.14285714,23.19790631,46,46,46.0,0.0,4.133997003,0.142551621,7891878.0,20700000.0,59000000,17,63100000,10500000.0,23800000.0,59000000,17,59000000,59000000.0,0.0,59000000,59000000,1,0,0,0,224,64,0.110873483,0.031678138,0,46,30.7,21.68486415,470.2333333,0,1,0,0,1,0,0,0,0,34.11111111,24.14285714,46.0,224,0,0,0,0,0,0,7,169,2,92,442,382,3,32,36932.0,0.0,36932,36932,59000000.0,0.0,59000000,59000000,BENIGN
80,11015188,10,8,4243,3589,881,0,424.3,442.4344396,1460,0,448.625,511.8559891,711.0182777,1.63410738,647952.2353,2380798.366,9878056,114,1137132,126348.0,125289.6834,344462,821,11000000,1569525.0,3721725.097,10000000,180,0,0,0,0,212,172,0.907837433,0.726269947,0,1460,412.2105263,458.117959,209872.0643,0,0,0,1,0,0,0,0,0,435.1111111,424.3,448.625,212,0,0,0,0,0,0,10,4243,8,3589,8192,21,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,51187,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,234.4345244,39.07242073,51187.0,0.0,51187,51187,51187,51187.0,0.0,51187,51187,0,0.0,0.0,0,0,0,0,0,0,40,0,39.07242073,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,74387,3,4,434,2281,428,0,144.6666667,245.3922031,2267,2,570.25,1131.168238,36498.31288,94.10246414,12397.83333,16003.68672,32742,5,40761,20380.5,17446.44561,32717,8044,41748,13916.0,23341.74366,40864,5,0,0,0,0,72,84,40.32962749,53.77283665,0,2267,339.375,792.9314396,628740.2679,0,0,0,1,0,0,0,0,1,387.8571429,144.6666667,570.25,72,0,0,0,0,0,0,3,434,4,2281,8192,30016,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,41,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,195121.9512,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,24390.2439,24390.2439,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,103642605,15,3,2390,6,239,0,159.3333333,115.4826311,6,0,2.0,3.464101615,23.117906,0.173673751,6096623.824,12900000.0,51300000,89,104000000,7403036.857,13900000.0,51300000,663,103000000,51300000.0,28100000.0,71200000,31500000,0,0,0,0,496,100,0.144728126,0.028945625,0,239,126.1052632,121.4271134,14744.54386,0,0,0,1,0,0,0,0,0,133.1111111,159.3333333,2.0,496,0,0,0,0,0,0,15,2390,3,6,29200,0,11,32,3706059.5,5240456.744,7411622,497,19200000.0,18800000.0,51300000,5833763,DoS slowloris
80,100000714,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.159998858,0.039999714,33300000.0,57700000.0,100000000,57,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.019999857,0.019999857,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,57.0,0.0,57,57,100000000.0,0.0,100000000,100000000,DoS slowloris
80,102597289,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.82521736,0.165696386,6412330.563,13200000.0,51300000,4,103000000,7892094.154,14300000.0,51300000,4,103000000,51300000.0,28100000.0,71200000,31400000,0,0,0,0,456,100,0.136455847,0.029240539,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3203462.5,4529650.38,6406409,516,19200000.0,18800000.0,51300000,5770217,DoS slowloris
80,95,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,84210.52632,21052.63158,95.0,0.0,95,95,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,10526.31579,10526.31579,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,3002888,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999038259,1501444.0,710990.2116,2004190,998698,3002888,1501444.0,710990.2116,2004190,998698,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999038259,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,101000127,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.158415642,0.039603911,33700000.0,58300000.0,101000000,31,101000000,101000000.0,0.0,101000000,101000000,101000000,101000000.0,0.0,101000000,101000000,1,0,0,0,64,64,0.019801955,0.019801955,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,31.0,0.0,31,31,101000000.0,0.0,101000000,101000000,DoS slowloris
80,103622015,15,3,2390,6,239,0,159.3333333,115.4826311,6,0,2.0,3.464101615,23.1224996,0.173708261,6095412.647,12900000.0,51300000,53,104000000,7401568.714,13900000.0,51300000,317,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,496,100,0.144756884,0.028951377,0,239,126.1052632,121.4271134,14744.54386,0,0,0,1,0,0,0,0,0,133.1111111,159.3333333,2.0,496,0,0,0,0,0,0,15,2390,3,6,29200,0,11,32,3707827.5,5242634.633,7414930,725,19200000.0,18800000.0,51300000,5930742,DoS slowloris
80,3002596,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999135415,1501298.0,710892.6309,2003975,998621,3002596,1501298.0,710892.6309,2003975,998621,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999135415,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,102703161,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.79962618,0.165525577,6418947.562,13200000.0,51400000,71,103000000,7900237.692,14400000.0,51400000,320,103000000,51400000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.136315181,0.029210396,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3208324.5,4536516.387,6416126,523,19300000.0,18800000.0,51400000,5897912,DoS slowloris
53,196,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1081632.653,20408.16327,65.33333333,29.16047553,99,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,10204.08163,10204.08163,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,64,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5152995,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.328742799,0.7762476,1717665.0,2954421.097,5129109,52,5152995,2576497.5,3609937.803,5129109,23886,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5821857,0.1940619,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,100,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,120000.0,20000.0,100.0,0.0,100,100,100,100.0,0.0,100,100,0,0.0,0.0,0,0,0,0,0,0,40,0,20000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,83,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,144578.3133,24096.38554,83.0,0.0,83,83,83,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0,0,0,40,0,24096.38554,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,275835,1,1,38,38,38,38,38.0,0.0,38,38,38.0,0.0,275.5270361,7.250711476,275835.0,0.0,275835,275835,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,3.625355738,3.625355738,38,38,38.0,0.0,0.0,0,0,0,0,0,0,0,0,1,57.0,38.0,38.0,20,0,0,0,0,0,0,1,38,1,38,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51476,213,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,56338.02817,9389.671362,213.0,0.0,213,213,213,213.0,0.0,213,213,0,0.0,0.0,0,0,0,0,0,0,40,0,9389.671362,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5114,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,510,1,1,61,126,61,61,61.0,0.0,126,126,126.0,0.0,366666.6667,3921.568627,510.0,0.0,510,510,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1960.784314,1960.784314,61,126,82.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,124.0,61.0,126.0,32,0,0,0,0,0,0,1,61,1,126,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,98148,2,2,78,138,39,39,39.0,0.0,69,69,69.0,0.0,2200.758039,40.7547785,32716.0,56619.87934,98095,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,40,40,20.37738925,20.37738925,39,69,51.0,16.43167673,270.0,0,0,0,0,0,0,0,0,1,63.75,39.0,69.0,40,0,0,0,0,0,0,2,78,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51676,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,8000,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,107192,1,1,49,140,49,49,49.0,0.0,140,140,140.0,0.0,1763.191283,18.65810881,107192.0,0.0,107192,107192,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9.329054407,9.329054407,49,140,79.33333333,52.5388745,2760.333333,0,0,0,0,0,0,0,0,1,119.0,49.0,140.0,32,0,0,0,0,0,0,1,49,1,140,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3003591,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998804431,1501795.5,709950.0576,2003806,999785,3003591,1501795.5,709950.0576,2003806,999785,0,0.0,0.0,0,0,0,0,0,0,120,0,0.998804431,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,102630038,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81729569,0.165643513,6414377.375,13200000.0,51300000,52,103000000,7894612.846,14300000.0,51300000,260,103000000,51300000.0,28100000.0,71200000,31500000,0,0,0,0,456,100,0.136412305,0.029231208,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3203794.5,4530221.722,6407145,444,19200000.0,18800000.0,51300000,5841216,DoS slowloris
80,99999647,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000565,0.040000141,33300000.0,57700000.0,100000000,40,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000071,0.020000071,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,63.0,0.0,63,63,100000000.0,0.0,100000000,100000000,DoS slowloris
80,102630612,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81715689,0.165642586,6414413.25,13200000.0,51300000,4,103000000,7894658.846,14300000.0,51300000,4,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,456,100,0.136411542,0.029231045,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3204156.5,4530326.374,6407581,732,19200000.0,18800000.0,51300000,5964185,DoS slowloris
80,105621379,16,3,2541,6,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.11443615,0.179887824,5867854.389,12500000.0,51300000,80,106000000,7041419.933,13500000.0,51300000,780,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,536,100,0.151484483,0.028403341,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707402.5,6656525.754,9414277,528,19200000.0,18800000.0,51300000,5932281,DoS slowloris
80,118013642,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.135577546,0.033894387,39300000.0,68100000.0,118000000,9,118000000,118000000.0,0.0,118000000,118000000,118000000,118000000.0,0.0,118000000,118000000,1,0,0,0,64,64,0.016947193,0.016947193,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,9.0,0.0,9,9,118000000.0,0.0,118000000,118000000,DoS slowloris
80,3001260,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999580176,1500630.0,711821.7692,2003964,997296,3001260,1500630.0,711821.7692,2003964,997296,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999580176,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,3002238,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999254556,1501119.0,711422.961,2004171,998067,3002238,1501119.0,711422.961,2004171,998067,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999254556,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,103690613,15,3,2541,6,231,0,169.4,105.7374106,6,0,2.0,3.464101615,24.56345783,0.173593342,6099447.824,12900000.0,51300000,113,104000000,7406464.286,13900000.0,51300000,384,103000000,51300000.0,28000000.0,71100000,31500000,0,0,0,0,496,100,0.144661118,0.028932224,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3706048.0,5240423.51,7411587,509,19300000.0,18800000.0,51300000,5875278,DoS slowloris
80,102650439,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81236344,0.165610592,6415652.438,13200000.0,51300000,70,103000000,7896182.231,14300000.0,51300000,239,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.136385194,0.029225399,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206071.0,4533282.787,6411586,556,19200000.0,18800000.0,51300000,5836162,DoS slowloris
80,162,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,74074.07407,12345.67901,162.0,0.0,162,162,162,162.0,0.0,162,162,0,0.0,0.0,0,0,0,0,0,0,40,0,12345.67901,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1998288,7,6,1588,1088,1020,0,226.8571429,397.9197694,951,0,181.3333333,381.0195096,1339.146309,6.505568767,166524.0,563437.8413,1955335,19,42953,7158.833333,16589.38754,41016,141,1997980,399596.0,891389.6779,1994162,479,0,0,0,0,232,200,3.502998567,3.0025702,0,1020,191.1428571,363.9486137,132458.5934,0,0,0,1,0,0,0,0,0,205.8461538,226.8571429,181.3333333,232,0,0,0,0,0,0,7,1588,6,1088,29200,8,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
